取引日時,商品カテゴリ,商品ID,商品名,商品単価,原価,数量
2021/04/07 15:33:34,カフェ,8000325,抹茶 0円,0,,2
2021/04/07 15:33:47,カフェ,8000361,どら焼き  0円,0,,2
2021/04/07 15:33:47,カフェ,8000396,国産白桃ジュース　0円,0,,2
2021/04/07 15:33:53,カフェ,8000324,喫茶 800円,800,,2
2021/04/07 15:33:53,入場料,8000181,入場料600円,600,,2
2021/04/07 15:33:53,イベント,8000319,予約制入場手数料,200,,2
2021/04/07 15:40:36,カフェ,8000361,どら焼き  0円,0,,2
2021/04/07 15:40:36,カフェ,8000326,冷抹茶  0円,0,,2
2021/04/07 16:03:34,入場料,8000181,入場料600円,600,,2
2021/04/07 16:06:19,入場料,8000185,減免0円　手帳,0,,1
2021/04/07 16:08:09,カフェ,8000336,アイスコーヒー 0円,0,,1
2021/04/07 16:08:09,カフェ,8000361,どら焼き  0円,0,,1
2021/04/07 16:08:09,カフェ,8000362,ロシアケーキ  0円,0,,1
2021/04/07 16:08:09,カフェ,8000325,抹茶 0円,0,,1
2021/04/07 16:33:48,カフェ,8000361,どら焼き  0円,0,,1
2021/04/07 16:33:48,カフェ,8000335,ホットコーヒー 0円,0,,1
2021/04/07 16:33:48,カフェ,8000325,抹茶 0円,0,,1
2021/04/07 16:33:48,カフェ,8000332,抹茶最中アイス 0円,0,,1
2021/04/07 16:48:37,カフェ,8000324,喫茶 800円,800,,2
2021/04/07 16:48:37,入場料,8000181,入場料600円,600,,2
2021/04/07 16:48:37,イベント,8000319,予約制入場手数料,200,,2
2021/04/07 17:19:30,カフェ,8000361,どら焼き  0円,0,,1
2021/04/07 17:19:30,カフェ,8000325,抹茶 0円,0,,2
2021/04/07 17:19:30,カフェ,8000332,抹茶最中アイス 0円,0,,1
2021/04/07 18:34:13,カフェ,8000324,喫茶 800円,800,,4
2021/04/07 18:34:13,イベント,8000319,予約制入場手数料,200,,4
2021/04/07 18:53:05,カフェ,8000324,喫茶 800円,800,0,10
2021/04/07 18:53:05,入場料,8000183,入場料100円,100,0,1
2021/04/07 18:53:05,入場料,8000182,入場料500円,500,0,2
2021/04/07 18:53:05,入場料,8000181,入場料600円,600,0,23
2021/04/07 18:53:05,イベント,8000319,予約制入場手数料,200,0,10
2021/04/08 10:57:09,カフェ,8000327,クラフトビール 0円,0,,1
2021/04/08 10:57:09,カフェ,8000397,スパークリングロゼワイン　0円,0,,1
2021/04/08 10:57:09,カフェ,8000333,ピスタチオ 0円,0,,1
2021/04/08 10:57:09,カフェ,8000362,ロシアケーキ  0円,0,,1
2021/04/08 11:03:10,入場料,8000181,入場料600円,600,,1
2021/04/08 11:04:50,入場料,8000181,入場料600円,600,,2
2021/04/08 11:29:54,カフェ,8000361,どら焼き  0円,0,,2
2021/04/08 11:29:54,カフェ,8000325,抹茶 0円,0,,2
2021/04/08 12:00:22,カフェ,8000361,どら焼き  0円,0,,1
2021/04/08 12:00:22,カフェ,8000325,抹茶 0円,0,,2
2021/04/08 12:00:22,カフェ,8000332,抹茶最中アイス 0円,0,,1
2021/04/08 12:19:10,カフェ,8000324,喫茶 800円,800,,2
2021/04/08 12:19:10,入場料,8000181,入場料600円,600,,2
2021/04/08 12:19:10,イベント,8000319,予約制入場手数料,200,,2
2021/04/08 12:20:00,入場料,8000181,入場料600円,600,,1
2021/04/08 12:22:57,入場料,8000181,入場料600円,600,,2
2021/04/08 12:27:28,カフェ,8000361,どら焼き  0円,0,,1
2021/04/08 12:27:28,カフェ,8000325,抹茶 0円,0,,1
2021/04/08 12:27:28,カフェ,8000332,抹茶最中アイス 0円,0,,1
2021/04/08 12:27:28,カフェ,8000326,冷抹茶  0円,0,,1
2021/04/08 13:22:36,入場料,8000181,入場料600円,600,,1
2021/04/08 14:04:51,入場料,8000181,入場料600円,600,,1
2021/04/08 14:14:06,入場料,8000181,入場料600円,600,,1
2021/04/08 14:15:29,入場料,8000181,入場料600円,600,,2
2021/04/08 14:15:46,カフェ,8000324,喫茶 800円,800,,3
2021/04/08 14:15:46,入場料,8000181,入場料600円,600,,3
2021/04/08 14:15:46,イベント,8000319,予約制入場手数料,200,,3
2021/04/08 14:19:28,カフェ,8000335,ホットコーヒー 0円,0,,1
2021/04/08 14:19:28,カフェ,8000325,抹茶 0円,0,,2
2021/04/08 14:19:28,カフェ,8000332,抹茶最中アイス 0円,0,,3
2021/04/08 14:21:48,入場料,8000181,入場料600円,600,,1
2021/04/08 14:41:19,カフェ,8000361,どら焼き  0円,0,,1
2021/04/08 14:41:19,カフェ,8000362,ロシアケーキ  0円,0,,1
2021/04/08 14:41:19,カフェ,8000325,抹茶 0円,0,,1
2021/04/08 14:41:19,カフェ,8000326,冷抹茶  0円,0,,1
2021/04/08 14:51:09,入場料,8000181,入場料600円,600,,1
2021/04/08 15:04:39,カフェ,8000324,喫茶 800円,800,,1
2021/04/08 15:04:39,入場料,8000181,入場料600円,600,,1
2021/04/08 15:04:39,イベント,8000319,予約制入場手数料,200,,1
2021/04/08 15:05:09,物販,8000020,オリジナル手ぬぐい,600,340,2
2021/04/08 15:45:05,入場料,8000183,入場料100円,100,,1
2021/04/08 16:05:14,カフェ,8000324,喫茶 800円,800,,3
2021/04/08 16:05:14,入場料,8000181,入場料600円,600,,3
2021/04/08 16:05:14,イベント,8000319,予約制入場手数料,200,,3
2021/04/08 16:28:04,カフェ,8000330,オーガニックジンジャーエール 0円,0,,2
2021/04/08 16:28:04,カフェ,8000361,どら焼き  0円,0,,1
2021/04/08 16:28:04,カフェ,8000362,ロシアケーキ  0円,0,,1
2021/04/08 16:28:04,カフェ,8000325,抹茶 0円,0,,1
2021/04/08 16:28:04,カフェ,8000332,抹茶最中アイス 0円,0,,1
2021/04/08 16:32:44,カフェ,8000324,喫茶 800円,800,,1
2021/04/08 16:32:44,入場料,8000181,入場料600円,600,,1
2021/04/08 16:32:44,イベント,8000319,予約制入場手数料,200,,1
2021/04/08 17:09:19,カフェ,8000327,クラフトビール 0円,0,,1
2021/04/08 17:09:19,カフェ,8000332,抹茶最中アイス 0円,0,,1
2021/04/08 17:14:23,入場料,8000201,茶室使用料免除(文化普及啓発）,0,,1
2021/04/08 17:14:23,入場料,8000202,母屋2階使用料免除(文化普及啓発）,0,,1
2021/04/08 17:16:16,カフェ,8000324,喫茶 800円,800,,8
2021/04/08 17:16:16,入場料,8000181,入場料600円,600,,13
2021/04/08 17:16:16,イベント,8000319,予約制入場手数料,200,,8
2021/04/09 9:00:46,入場料,8000181,入場料600円,600,,2
2021/04/09 9:14:54,入場料,8000181,入場料600円,600,,1
2021/04/09 9:42:03,カフェ,8000361,どら焼き  0円,0,,2
2021/04/09 9:42:03,カフェ,8000324,喫茶 800円,800,,2
2021/04/09 9:42:03,カフェ,8000325,抹茶 0円,0,,2
2021/04/09 9:42:03,イベント,8000319,予約制入場手数料,200,,2
2021/04/09 9:43:22,カフェ,8000324,喫茶 800円,800,,2
2021/04/09 9:43:22,入場料,8000181,入場料600円,600,,2
2021/04/09 9:43:22,イベント,8000319,予約制入場手数料,200,,2
2021/04/09 10:38:48,入場料,8000181,入場料600円,600,,1
2021/04/09 10:43:13,カフェ,8000331,干菓子2種 0円,0,,1
2021/04/09 10:43:13,カフェ,8000325,抹茶 0円,0,,2
2021/04/09 10:43:13,カフェ,8000332,抹茶最中アイス 0円,0,,1
2021/04/09 10:46:40,カフェ,8000324,喫茶 800円,800,,1
2021/04/09 10:46:40,イベント,8000319,予約制入場手数料,200,,1
2021/04/09 11:00:15,入場料,8000181,入場料600円,600,,1
2021/04/09 11:00:41,物販,8000020,オリジナル手ぬぐい,600,340,1
2021/04/09 12:28:24,入場料,8000184,減免0円　敬老,0,,7
2021/04/09 12:28:24,入場料,8000181,入場料600円,600,,3
2021/04/09 12:45:05,カフェ,8000324,喫茶 800円,800,,1
2021/04/09 12:45:05,入場料,8000181,入場料600円,600,,1
2021/04/09 12:45:05,イベント,8000319,予約制入場手数料,200,,1
2021/04/09 12:45:11,入場料,8000181,入場料600円,600,,1
2021/04/09 13:16:33,カフェ,8000325,抹茶 0円,0,,1
2021/04/09 13:16:33,カフェ,8000332,抹茶最中アイス 0円,0,,1
2021/04/09 13:19:26,入場料,8000181,入場料600円,600,0,1
2021/04/09 13:24:08,入場料,8000181,入場料600円,600,,2
2021/04/09 13:32:18,入場料,8000181,入場料600円,600,0,2
2021/04/09 13:46:29,カフェ,8000324,喫茶 800円,800,,2
2021/04/09 13:46:29,入場料,8000183,入場料100円,100,,1
2021/04/09 13:46:29,入場料,8000181,入場料600円,600,,1
2021/04/09 13:46:29,イベント,8000319,予約制入場手数料,200,,2
2021/04/09 13:54:18,カフェ,8000361,どら焼き  0円,0,,2
2021/04/09 13:54:18,カフェ,8000335,ホットコーヒー 0円,0,,2
2021/04/09 13:54:53,入場料,8000181,入場料600円,600,,3
2021/04/09 14:10:29,カフェ,8000325,抹茶 0円,0,,1
2021/04/09 14:10:29,カフェ,8000332,抹茶最中アイス 0円,0,,1
2021/04/09 14:18:06,入場料,8000181,入場料600円,600,,1
2021/04/09 14:36:53,カフェ,8000361,どら焼き  0円,0,,1
2021/04/09 14:36:53,カフェ,8000325,抹茶 0円,0,,1
2021/04/09 14:41:54,カフェ,8000361,どら焼き  0円,0,,2
2021/04/09 14:41:54,カフェ,8000335,ホットコーヒー 0円,0,,2
2021/04/09 14:42:14,入場料,8000181,入場料600円,600,,2
2021/04/09 14:59:52,入場料,8000181,入場料600円,600,,2
2021/04/09 15:03:18,入場料,8000181,入場料600円,600,,2
2021/04/09 15:07:58,入場料,8000181,入場料600円,600,0,1
2021/04/09 15:19:48,入場料,8000181,入場料600円,600,,1
2021/04/09 15:22:16,入場料,8000182,入場料500円,500,,1
2021/04/09 15:40:15,カフェ,8000361,どら焼き  0円,0,,1
2021/04/09 15:40:15,カフェ,8000325,抹茶 0円,0,,1
2021/04/09 16:02:20,入場料,8000181,入場料600円,600,0,1
2021/04/09 16:06:18,入場料,8000181,入場料600円,600,,2
2021/04/09 16:09:51,入場料,8000181,入場料600円,600,,2
2021/04/09 16:14:17,入場料,8000181,入場料600円,600,0,1
2021/04/09 16:25:31,カフェ,8000325,抹茶 0円,0,,1
2021/04/09 16:25:31,カフェ,8000332,抹茶最中アイス 0円,0,,1
2021/04/09 16:29:19,カフェ,8000361,どら焼き  0円,0,,1
2021/04/09 16:29:19,カフェ,8000335,ホットコーヒー 0円,0,,1
2021/04/09 16:35:56,入場料,8000188,施設母屋終日,5400,,1
2021/04/09 16:35:56,入場料,8000191,茶室終日,5400,,1
2021/04/09 16:50:57,物販,8000222,どら焼き(単品・持ち帰り),300,194,1
2021/04/09 16:54:47,カフェ,8000361,どら焼き  0円,0,,1
2021/04/09 16:54:47,カフェ,8000325,抹茶 0円,0,,2
2021/04/09 16:54:47,カフェ,8000332,抹茶最中アイス 0円,0,,1
2021/04/09 17:17:40,入場料,8000183,入場料100円,100,,2
2021/04/09 17:17:40,入場料,8000181,入場料600円,600,,6
2021/04/09 17:24:25,カフェ,8000324,喫茶 800円,800,,5
2021/04/09 17:24:25,イベント,8000319,予約制入場手数料,200,,5
2021/04/09 17:26:24,茶道,8000301,茶道教室月謝,10000,,1
2021/04/09 17:26:24,茶道,8000306,年会費（前期）,5000,,1
2021/04/09 17:27:31,茶道,8000299,茶の湯サロン体験,1500,,1
2021/04/09 17:53:09,入場料,8000181,入場料600円,600,,2
2021/04/10 9:38:15,入場料,8000181,入場料600円,600,,2
2021/04/10 9:52:48,入場料,8000181,入場料600円,600,,2
2021/04/10 9:59:55,入場料,8000181,入場料600円,600,,1
2021/04/10 10:11:56,入場料,8000181,入場料600円,600,,2
2021/04/10 10:17:28,物販,8000020,オリジナル手ぬぐい,600,340,1
2021/04/10 10:25:08,カフェ,8000361,どら焼き  0円,0,,1
2021/04/10 10:25:08,カフェ,8000335,ホットコーヒー 0円,0,,2
2021/04/10 10:25:08,カフェ,8000362,ロシアケーキ  0円,0,,1
2021/04/10 10:28:10,カフェ,8000361,どら焼き  0円,0,,1
2021/04/10 10:28:10,カフェ,8000325,抹茶 0円,0,,1
2021/04/10 10:34:39,カフェ,8000361,どら焼き  0円,0,,1
2021/04/10 10:34:39,カフェ,8000335,ホットコーヒー 0円,0,,1
2021/04/10 10:34:39,カフェ,8000362,ロシアケーキ  0円,0,,1
2021/04/10 10:34:39,カフェ,8000325,抹茶 0円,0,,1
2021/04/10 10:38:44,カフェ,8000324,喫茶 800円,800,,1
2021/04/10 10:38:44,イベント,8000319,予約制入場手数料,200,,1
2021/04/10 10:48:21,カフェ,8000361,どら焼き  0円,0,,1
2021/04/10 10:48:21,カフェ,8000362,ロシアケーキ  0円,0,,1
2021/04/10 10:48:21,カフェ,8000324,喫茶 800円,800,,2
2021/04/10 10:48:21,カフェ,8000325,抹茶 0円,0,,2
2021/04/10 10:48:21,イベント,8000319,予約制入場手数料,200,,2
2021/04/10 11:00:14,入場料,8000181,入場料600円,600,,2
2021/04/10 11:11:02,入場料,8000181,入場料600円,600,,3
2021/04/10 11:20:12,物販,8000020,オリジナル手ぬぐい,600,340,2
2021/04/10 11:23:44,入場料,8000181,入場料600円,600,,1
2021/04/10 11:26:05,カフェ,8000324,喫茶 800円,800,,1
2021/04/10 11:26:05,入場料,8000181,入場料600円,600,,2
2021/04/10 11:26:05,イベント,8000319,予約制入場手数料,200,,1
2021/04/10 11:40:54,入場料,8000181,入場料600円,600,,2
2021/04/10 11:43:16,入場料,8000181,入場料600円,600,,2
2021/04/10 12:15:28,カフェ,8000331,干菓子2種 0円,0,,1
2021/04/10 12:15:28,カフェ,8000325,抹茶 0円,0,,1
2021/04/10 12:28:52,入場料,8000181,入場料600円,600,,2
2021/04/10 12:45:19,カフェ,8000361,どら焼き  0円,0,,2
2021/04/10 12:45:19,カフェ,8000325,抹茶 0円,0,,2
2021/04/10 13:08:25,入場料,8000181,入場料600円,600,,2
2021/04/10 13:11:33,入場料,8000181,入場料600円,600,,2
2021/04/10 13:16:43,入場料,8000181,入場料600円,600,,1
2021/04/10 13:18:32,入場料,8000181,入場料600円,600,,2
2021/04/10 13:19:03,入場料,8000181,入場料600円,600,,1
2021/04/10 13:26:14,カフェ,8000361,どら焼き  0円,0,,1
2021/04/10 13:26:14,カフェ,8000325,抹茶 0円,0,,1
2021/04/10 13:28:47,入場料,8000181,入場料600円,600,,1
2021/04/10 13:34:52,入場料,8000181,入場料600円,600,,1
2021/04/10 13:49:01,カフェ,8000361,どら焼き  0円,0,,1
2021/04/10 13:49:01,カフェ,8000325,抹茶 0円,0,,2
2021/04/10 13:49:01,カフェ,8000332,抹茶最中アイス 0円,0,,1
2021/04/10 13:54:55,入場料,8000181,入場料600円,600,,2
2021/04/10 14:08:13,カフェ,8000324,喫茶 800円,800,,4
2021/04/10 14:08:13,入場料,8000193,減免　その他特例,0,,1
2021/04/10 14:08:13,入場料,8000184,減免0円　敬老,0,,1
2021/04/10 14:08:13,入場料,8000185,減免0円　手帳,0,,1
2021/04/10 14:08:13,入場料,8000181,入場料600円,600,,2
2021/04/10 14:08:13,イベント,8000319,予約制入場手数料,200,,4
2021/04/10 14:22:00,カフェ,8000327,クラフトビール 0円,0,,1
2021/04/10 14:22:00,カフェ,8000333,ピスタチオ 0円,0,,1
2021/04/10 14:22:00,カフェ,8000325,抹茶 0円,0,,1
2021/04/10 14:22:00,カフェ,8000332,抹茶最中アイス 0円,0,,1
2021/04/10 14:36:34,カフェ,8000361,どら焼き  0円,0,,1
2021/04/10 14:36:34,カフェ,8000325,抹茶 0円,0,,2
2021/04/10 14:36:34,カフェ,8000332,抹茶最中アイス 0円,0,,1
2021/04/10 14:41:20,入場料,8000184,減免0円　敬老,0,,2
2021/04/10 14:49:26,カフェ,8000324,喫茶 800円,800,,3
2021/04/10 14:49:26,入場料,8000181,入場料600円,600,,3
2021/04/10 14:49:26,イベント,8000319,予約制入場手数料,200,,3
2021/04/10 14:50:49,入場料,8000181,入場料600円,600,,2
2021/04/10 14:53:22,カフェ,8000324,喫茶 800円,800,,2
2021/04/10 14:53:22,入場料,8000181,入場料600円,600,,2
2021/04/10 14:53:22,イベント,8000319,予約制入場手数料,200,,2
2021/04/10 15:01:06,カフェ,8000327,クラフトビール 0円,0,,1
2021/04/10 15:01:06,カフェ,8000362,ロシアケーキ  0円,0,,1
2021/04/10 15:01:06,カフェ,8000331,干菓子2種 0円,0,,1
2021/04/10 15:01:06,カフェ,8000325,抹茶 0円,0,,1
2021/04/10 15:09:40,茶道,8000306,年会費（前期）,5000,,1
2021/04/10 15:16:23,カフェ,8000327,クラフトビール 0円,0,,1
2021/04/10 15:16:23,カフェ,8000362,ロシアケーキ  0円,0,,1
2021/04/10 15:16:23,カフェ,8000325,抹茶 0円,0,,1
2021/04/10 15:16:23,カフェ,8000332,抹茶最中アイス 0円,0,,1
2021/04/10 15:19:22,カフェ,8000361,どら焼き  0円,0,,1
2021/04/10 15:19:22,カフェ,8000362,ロシアケーキ  0円,0,,1
2021/04/10 15:19:22,カフェ,8000396,国産白桃ジュース　0円,0,,1
2021/04/10 15:19:22,カフェ,8000325,抹茶 0円,0,,1
2021/04/10 15:19:22,カフェ,8000332,抹茶最中アイス 0円,0,,1
2021/04/10 15:19:22,カフェ,8000326,冷抹茶  0円,0,,1
2021/04/10 15:22:57,カフェ,8000361,どら焼き  0円,0,,1
2021/04/10 15:22:57,カフェ,8000331,干菓子2種 0円,0,,1
2021/04/10 15:22:57,カフェ,8000325,抹茶 0円,0,,2
2021/04/10 15:24:57,カフェ,8000335,ホットコーヒー 0円,0,,1
2021/04/10 15:24:57,カフェ,8000332,抹茶最中アイス 0円,0,,1
2021/04/10 15:27:39,物販,8000087,A4　クリアファイル,300,67.34,1
2021/04/10 15:30:53,カフェ,8000324,喫茶 800円,800,,1
2021/04/10 15:30:53,カフェ,8000325,抹茶 0円,0,,1
2021/04/10 15:30:53,カフェ,8000332,抹茶最中アイス 0円,0,,1
2021/04/10 15:30:53,イベント,8000319,予約制入場手数料,200,,1
2021/04/10 15:33:59,カフェ,8000331,干菓子2種 0円,0,,1
2021/04/10 15:33:59,カフェ,8000325,抹茶 0円,0,,3
2021/04/10 15:33:59,カフェ,8000332,抹茶最中アイス 0円,0,,2
2021/04/10 15:34:13,カフェ,8000362,ロシアケーキ  0円,0,,2
2021/04/10 15:34:13,カフェ,8000325,抹茶 0円,0,,2
2021/04/10 15:46:28,入場料,8000181,入場料600円,600,,1
2021/04/10 15:50:07,入場料,8000181,入場料600円,600,,3
2021/04/10 15:51:34,入場料,8000181,入場料600円,600,,3
2021/04/10 15:59:11,物販,8000215,シリーズ庭の巨匠たち2 植治,2620,1925,1
2021/04/10 16:07:55,物販,8000087,A4　クリアファイル,300,67.34,1
2021/04/10 16:07:55,物販,8000085,ボールペン,250,104,2
2021/04/10 16:07:55,物販,8000180,マスキングテープ　黄色,400,200,1
2021/04/10 16:16:41,カフェ,8000397,スパークリングロゼワイン　0円,0,,2
2021/04/10 16:16:41,カフェ,8000333,ピスタチオ 0円,0,,1
2021/04/10 16:16:41,カフェ,8000362,ロシアケーキ  0円,0,,1
2021/04/10 16:29:08,カフェ,8000331,干菓子2種 0円,0,,1
2021/04/10 16:29:08,カフェ,8000325,抹茶 0円,0,,1
2021/04/10 16:29:08,カフェ,8000332,抹茶最中アイス 0円,0,,2
2021/04/10 16:29:08,カフェ,8000326,冷抹茶  0円,0,,2
2021/04/10 17:12:26,入場料,8000181,入場料600円,600,,1
2021/04/10 17:43:01,カフェ,8000335,ホットコーヒー 0円,0,,1
2021/04/10 17:43:01,カフェ,8000332,抹茶最中アイス 0円,0,,2
2021/04/10 17:43:01,カフェ,8000326,冷抹茶  0円,0,,1
2021/04/10 18:03:19,入場料,8000188,施設母屋終日,5400,,1
2021/04/10 18:03:19,入場料,8000191,茶室終日,5400,,1
2021/04/10 18:03:58,カフェ,8000324,喫茶 800円,800,,20
2021/04/10 18:03:58,入場料,8000183,入場料100円,100,,2
2021/04/10 18:03:58,入場料,8000181,入場料600円,600,,25
2021/04/10 18:03:58,イベント,8000319,予約制入場手数料,200,,20
2021/04/10 18:08:35,物販,8000215,シリーズ庭の巨匠たち2 植治,2620,1925,1
2021/04/10 19:12:30,カフェ,8000324,喫茶 800円,800,,6
2021/04/10 19:12:30,イベント,8000319,予約制入場手数料,200,,6
2021/04/10 19:12:52,茶道,8000306,年会費（前期）,5000,,1
2021/04/11 9:10:09,カフェ,8000324,喫茶 800円,800,,2
2021/04/11 9:10:09,入場料,8000181,入場料600円,600,,2
2021/04/11 9:10:09,イベント,8000319,予約制入場手数料,200,,2
2021/04/11 9:14:17,入場料,8000185,減免0円　手帳,0,,1
2021/04/11 9:24:56,入場料,8000181,入場料600円,600,,1
2021/04/11 9:51:02,入場料,8000181,入場料600円,600,,2
2021/04/11 10:10:23,入場料,8000181,入場料600円,600,,1
2021/04/11 10:15:20,入場料,8000193,減免　その他特例,0,,1
2021/04/11 10:15:20,入場料,8000185,減免0円　手帳,0,,1
2021/04/11 10:34:25,カフェ,8000327,クラフトビール 0円,0,,1
2021/04/11 10:34:25,カフェ,8000333,ピスタチオ 0円,0,,1
