年月日,曜日,天候,入場者数(600円),入場者数(500円),入場者数(410円),入場者数(310円),入場者数(100円),入場者数(0円),入場者数(合計),英語,中国語,その他外国語,茶室利用者数(午前),茶室利用者数(午後),茶室利用者数(終日),茶室利用者数(合計),２階利用者数(午前),２階利用者数(午後),２階利用者数(終日),２階利用者数(合計),備考
2016/11/10,木,曇り,,,160,16,1,9, 186 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/11/11,金,曇り,,,188,2,1,40, 231 ,-,-,-,0,1,0,1, 0 , 0 , 1 , 1 ,
2016/11/12,土,晴れ,,,315,6,51,22, 394 ,-,-,-,0,0,0,0, 1 , 1 , 0 , 2 ,
2016/11/13,日,晴れ,,,329,15,0,56, 400 ,-,-,-,0,1,0,1, 0 , 0 , 0 , 0 ,
2016/11/14,月,曇りのち雨,,,165,6,1,6, 178 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/11/15,火,曇り,,,0,0,0,459, 459 ,-,-,-,1,0,0,1, 0 , 1 , 0 , 1 ,
2016/11/16,水,晴れ,,,358,11,2,19, 390 ,-,-,-,0,0,0,0, 0 , 0 , 1 , 1 ,
2016/11/17,木,晴れ,,,283,20,3,129, 435 ,-,-,-,0,0,0,0, 1 , 0 , 0 , 1 ,
2016/11/18,金,晴れ,,,497,12,2,80, 591 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,時間外イベント：42名
2016/11/19,土,雨のち曇り,,,418,6,2,85, 511 ,-,-,-,0,0,1,1, 0 , 0 , 1 , 1 ,時間外イベント：57名
2016/11/20,日,曇り,,,596,26,4,95, 721 ,-,-,-,0,0,1,1, 0 , 0 , 1 , 1 ,時間外イベント：48名
2016/11/21,月,曇り,,,288,11,2,37, 338 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/11/22,火,曇り,,,407,18,3,50, 478 ,-,-,-,1,0,0,1, 1 , 1 , 0 , 2 ,
2016/11/23,水,晴れ,,,659,20,0,25, 704 ,-,-,-,0,0,0,0, 0 , 0 , 1 , 1 ,
2016/11/24,木,,,,378,9,8,20, 415 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/11/25,金,晴れのち曇り,,,360,15,2,100, 477 ,-,-,-,0,0,1,1, 0 , 0 , 0 , 0 ,時間外イベント：73名
2016/11/26,土,晴れ,,,548,22,0,120, 690 ,-,-,-,1,1,0,2, 0 , 0 , 1 , 1 ,時間外イベント：78名
2016/11/27,日,雨,,,368,0,11,45, 424 ,-,-,-,1,1,0,2, 0 , 1 , 0 , 1 ,時間外イベント：37名
2016/11/28,月,晴れ,,,325,5,4,31, 365 ,-,-,-,1,1,0,2, 1 , 1 , 0 , 2 ,
2016/11/29,火,曇り,,,355,13,0,23, 391 ,-,-,-,1,0,0,1, 0 , 0 , 0 , 0 ,
2016/11/30,水,晴れ,,,281,11,0,27, 319 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/12/1,木,曇り,,,209,5,0,50, 264 ,-,-,-,0,0,0,0, 1 , 0 , 0 , 1 ,
2016/12/2,金,曇り,,,307,2,0,89, 398 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,時間外イベント：57名
2016/12/3,土,曇り,,,315,6,4,120, 445 ,-,-,-,0,0,0,0, 1 , 1 , 0 , 2 ,時間外イベント：84名
2016/12/4,日,曇りのち雨,,,249,5,0,67, 321 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,時間外イベント：53名
2016/12/5,月,曇り,,,153,4,0,6, 163 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/12/6,火,曇り,,,134,2,0,16, 152 ,-,-,-,1,0,0,1, 0 , 0 , 0 , 0 ,
2016/12/7,水,晴れ,,,100,1,2,8, 111 ,-,-,-,0,0,0,0, 1 , 1 , 0 , 2 ,
2016/12/8,木,曇り,,,104,7,0,13, 124 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/12/9,金,曇り,,,109,3,2,6, 120 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2016/12/10,土,雨のち曇り,,,230,11,17,21, 279 ,-,-,-,0,0,0,0, 0 , 0 , 1 , 1 ,
2016/12/11,日,晴れ,,,170,2,3,9, 184 ,-,-,-,1,0,0,1, 0 , 0 , 1 , 1 ,
2016/12/12,月,晴れ,,,115,4,0,2, 121 ,-,-,-,0,0,1,1, 0 , 1 , 0 , 1 ,
2016/12/13,火,雨,,,51,1,2,3, 57 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/12/14,水,曇り,,,80,1,3,4, 88 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/12/15,木,晴れ,,,81,1,0,11, 93 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2016/12/16,金,曇り,,,61,0,0,4, 65 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/12/17,土,晴れ,,,162,2,2,7, 173 ,-,-,-,0,1,0,1, 0 , 1 , 0 , 1 ,
2016/12/18,日,晴れ,,,247,4,0,11, 262 ,-,-,-,0,0,1,1, 0 , 0 , 1 , 1 ,
2016/12/19,月,晴れ,,,94,1,0,2, 97 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/12/20,火,曇り,,,48,3,4,2, 57 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/12/21,水,晴れ,,,72,0,0,7, 79 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/12/22,木,曇り,,,47,0,0,15, 62 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/12/23,金,曇りのち雨,,,104,7,0,7, 118 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2016/12/24,土,曇りのち雨,,,123,7,0,2, 132 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/12/25,日,曇り,,,124,5,2,8, 139 ,-,-,-,0,0,1,1, 0 , 1 , 0 , 1 ,
2016/12/26,月,曇り時々雨,,,70,2,0,5, 77 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/12/27,火,雨時々曇り,,,57,0,1,2, 60 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/12/28,水,雪のち晴れ,,,93,2,0,3, 98 ,-,-,-,0,1,0,1, 0 , 0 , 0 , 0 ,
2016/12/29,木,,,,,,,, 0 ,-,-,-,,,,0,,,, 0 ,休場
2016/12/30,金,,,,,,,, 0 ,-,-,-,,,,0,,,, 0 ,休場
2016/12/31,土,,,,,,,, 0 ,-,-,-,,,,0,,,, 0 ,休場
2017/1/1,日,晴れ,,,209,8,0,8, 225 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/1/2,月,晴れ,,,280,11,2,18, 311 ,-,-,-,0,1,0,1, 0 , 0 , 0 , 0 ,
2017/1/3,火,晴れ,,,258,8,0,11, 277 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/1/4,水,,,,108,2,0,8, 118 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/1/5,木,晴れ,,,71,0,0,13, 84 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/1/6,金,曇りのち晴れ,,,75,0,2,6, 83 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/1/7,土,晴れ,,,112,2,0,4, 118 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2017/1/8,日,雨,,,52,8,0,3, 63 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/1/9,月,曇り時々雨,,,84,2,0,5, 91 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/1/10,火,晴れ,,,32,0,0,3, 35 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/1/11,水,晴れ,,,33,2,1,0, 36 ,-,-,-,0,0,0,0, 0 , 0 , 1 , 1 ,
2017/1/12,木,晴れ,,,28,1,2,6, 37 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2017/1/13,金,晴れ,,,57,0,1,4, 62 ,-,-,-,0,1,0,1, 0 , 1 , 0 , 1 ,
2017/1/14,土,雪,,,92,2,9,5, 108 ,-,-,-,0,0,1,1, 0 , 0 , 1 , 1 ,
2017/1/15,日,雪,,,138,8,10,50, 206 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/1/16,月,雪,,,71,0,4,1, 76 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/1/17,火,曇り,,,54,0,0,6, 60 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/1/18,水,晴れ,,,48,1,0,5, 54 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2017/1/19,木,曇り,,,23,0,0,1, 24 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/1/20,金,曇り,,,53,0,1,1, 55 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2017/1/21,土,曇り,,,89,0,0,7, 96 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/1/22,日,曇り,,,114,1,2,2, 119 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/1/23,月,曇り,,,36,0,0,0, 36 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/1/24,火,雪,,,51,0,0,1, 52 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/1/25,水,晴れ,,,41,0,0,4, 45 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/1/26,木,晴れ,,,63,2,1,4, 70 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2017/1/27,金,曇り,,,47,0,0,0, 47 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/1/28,土,晴れ,,,106,2,0,10, 118 ,-,-,-,0,0,1,1, 0 , 0 , 1 , 1 ,
2017/1/29,日,曇りのち雨,,,97,3,0,4, 104 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2017/1/30,月,雨のち晴れ,,,41,2,0,0, 43 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/1/31,火,曇り,,,59,0,1,1, 61 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/2/1,水,曇り,,,38,2,3,12, 55 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/2/2,木,雪/曇り,,,45,1,2,6, 54 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/2/3,金,曇り,,,43,2,0,11, 56 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/2/4,土,晴れ,,,178,3,3,22, 206 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/2/5,日,雨,,,58,2,2,1, 63 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/2/6,月,雨,,,38,0,0,3, 41 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/2/7,火,雪のち曇り,,,63,0,2,7, 72 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/2/8,水,曇り,,,73,0,0,5, 78 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/2/9,木,雪のち曇り,,,35,0,2,7, 44 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/2/10,金,雪のち曇り,,,29,0,0,3, 32 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/2/11,土,雪のち曇り,,,109,2,0,20, 131 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2017/2/12,日,雪のち曇り,,,99,0,1,16, 116 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/2/13,月,晴れ,,,47,0,0,6, 53 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/2/14,火,晴れ,,,60,11,0,5, 76 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2017/2/15,水,晴れ,,,72,0,0,15, 87 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/2/16,木,晴れ,,,59,0,2,13, 74 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/2/17,金,雨,,,62,2,1,1, 66 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/2/18,土,曇り,,,138,3,0,24, 165 ,-,-,-,0,0,0,0, 1 , 1 , 0 , 2 ,
2017/2/19,日,晴れ,,,124,6,1,27, 158 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/2/20,月,曇りのち雨,,,48,0,0,2, 50 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/2/21,火,雪,,,37,0,0,15, 52 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/2/22,水,晴れのち曇り,,,63,0,0,12, 75 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/2/23,木,雨のち曇り,,,40,2,0,7, 49 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/2/24,金,晴れ,,,45,0,2,6, 53 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/2/25,土,晴れ,,,84,0,0,26, 110 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/2/26,日,晴れ,,,118,2,0,23, 143 ,-,-,-,0,0,1,1, 0 , 0 , 0 , 0 ,
2017/2/27,月,晴れ,,,59,6,0,5, 70 ,-,-,-,0,0,0,0, 0 , 0 , 1 , 1 ,
2017/2/28,火,曇り,,,31,3,0,10, 44 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/3/1,水,曇り,,,65,3,0,5, 73 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/3/2,木,雨・曇り,,,57,2,0,32, 91 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/3/3,金,曇り,,,101,0,0,13, 114 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/3/4,土,晴れ,,,100,3,0,25, 128 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/3/5,日,晴れ,,,120,5,0,12, 137 ,-,-,-,0,0,1,1, 0 , 1 , 0 , 1 ,
2017/3/6,月,曇り,,,63,0,0,4, 67 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/3/7,火,曇り,,,69,2,1,10, 82 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/3/8,水,曇り,,,74,4,0,9, 87 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/3/9,木,晴れ,,,60,2,0,8, 70 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/3/10,金,晴れ,,,53,5,2,5, 65 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/3/11,土,晴れ,,,108,0,1,16, 125 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/3/12,日,晴れ,,,124,5,0,15, 144 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2017/3/13,月,晴れ,,,110,2,0,8, 120 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2017/3/14,火,曇り,,,61,0,0,18, 79 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/3/15,水,雨・曇り,,,39,1,2,23, 65 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/3/16,木,晴れ,,,71,0,1,20, 92 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/3/17,金,晴れ,,,85,0,0,8, 93 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/3/18,土,晴れ,,,141,4,2,33, 180 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/3/19,日,晴れ,,,168,3,1,63, 235 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/3/20,月,曇り,,,196,12,1,47, 256 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/3/21,火,雨,,,34,3,1,3, 41 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/3/22,水,晴れ,,,89,2,0,10, 101 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2017/3/23,木,曇り,,,72,0,0,8, 80 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/3/24,金,曇り,,,89,0,0,13, 102 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/3/25,土,晴れ,,,185,2,0,30, 217 ,-,-,-,1,1,0,2, 0 , 1 , 0 , 1 ,
2017/3/26,日,晴れのち雨,,,116,8,0,17, 141 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/3/27,月,晴れ,,,128,2,0,23, 153 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/3/28,火,晴れ,,,133,6,2,16, 157 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/3/29,水,晴れ,,,233,1,0,12, 246 ,-,-,-,0,0,0,0, 1 , 0 , 0 , 1 ,
2017/3/30,木,晴れ,,,179,7,1,12, 199 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/3/31,金,雨,,,103,0,2,14, 119 ,-,-,-,0,0,0,0, 1 , 0 , 0 , 1 ,
2017/4/1,土,晴れ,,,281,1,3,10, 295 ,-,-,-,0,0,0,0, 1 , 1 , 0 , 2 ,
2017/4/2,日,晴れ,,,424,1,0,22, 447 ,-,-,-,0,0,1,1, 0 , 0 , 1 , 1 ,
2017/4/3,月,晴れ,,,225,9,0,44, 278 ,-,-,-,0,1,0,1, 0 , 0 , 0 , 0 ,
2017/4/4,火,曇り,,,220,0,4,12, 236 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/4/5,水,晴れ,,,256,6,2,29, 293 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2017/4/6,木,晴れ,,,249,13,1,13, 276 ,-,-,-,0,0,0,0, 0 , 0 , 1 , 1 ,
2017/4/7,金,雨,,,160,3,0,21, 184 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/4/8,土,雨,,,278,7,0,18, 303 ,-,-,-,0,1,0,1, 0 , 0 , 1 , 1 ,
2017/4/9,日,晴れのち雨,,,366,14,5,39, 424 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/4/10,月,晴れ,,,168,12,0,47, 227 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2017/4/11,火,雨,,,80,33,0,4, 117 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/4/12,水,曇り,,,185,39,1,11, 236 ,-,-,-,0,0,0,0, 1 , 0 , 0 , 1 ,
2017/4/13,木,晴れ,,,188,15,0,49, 252 ,-,-,-,0,0,0,0, 1 , 0 , 0 , 1 ,
2017/4/14,金,晴れ,,,133,5,0,16, 154 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/4/15,土,雨のち曇り,,,198,0,0,13, 211 ,-,-,-,0,1,0,1, 0 , 1 , 0 , 1 ,
2017/4/16,日,晴れ,,,176,7,0,9, 192 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2017/4/17,月,雨,,,51,2,0,5, 58 ,-,-,-,0,0,0,0, 1 , 0 , 0 , 1 ,
2017/4/18,火,晴れ,,,79,6,0,5, 90 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/4/19,水,晴れ,,,134,3,1,16, 154 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2017/4/20,木,晴れ,,,152,8,3,5, 168 ,-,-,-,0,0,0,0, 1 , 1 , 0 , 2 ,
2017/4/21,金,晴れ,,,110,1,1,5, 117 ,-,-,-,0,0,1,1, 0 , 0 , 1 , 1 ,
2017/4/22,土,晴れ,,,178,2,2,17, 199 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2017/4/23,日,晴れ,,,208,0,9,12, 229 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2017/4/24,月,晴れ,,,133,7,0,6, 146 ,-,-,-,0,0,0,0, 1 , 1 , 0 , 2 ,
2017/4/25,火,晴れ,,,73,4,1,12, 90 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/4/26,水,雨,,,61,0,0,3, 64 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/4/27,木,晴れ,,,110,1,1,4, 116 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/4/28,金,晴れ,,,82,0,0,15, 97 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,時間外イベント：76名
2017/4/29,土,晴れのち雨,,,153,2,15,18, 188 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,時間外イベント：115名
2017/4/30,日,晴れ,,,257,7,3,57, 324 ,-,-,-,0,0,0,0, 0 , 0 , 1 , 1 ,時間外イベント：137名
2017/5/1,月,雨のち晴れ,,,149,4,3,14, 170 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,時間外イベント：81
2017/5/2,火,晴れ,,,174,4,4,33, 215 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,時間外イベント：108
2017/5/3,水,晴れ,,,243,6,1,58, 308 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,時間外イベント：206
2017/5/4,木,晴れ,,,461,8,3,61, 533 ,-,-,-,1,0,0,1, 0 , 0 , 1 , 1 ,時間外イベント：179
2017/5/5,金,晴れ,,,395,12,1,51, 459 ,-,-,-,0,0,1,1, 0 , 0 , 1 , 1 ,時間外イベント：187
2017/5/6,土,晴れのち雨,,,217,3,0,17, 237 ,-,-,-,0,0,0,0, 0 , 0 , 1 , 1 ,時間外イベント：126
2017/5/7,日,晴れ,,,253,5,2,33, 293 ,-,-,-,0,0,1,1, 0 , 0 , 1 , 1 ,時間外イベント：99
2017/5/8,月,晴れ,,,80,1,15,12, 108 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2017/5/9,火,曇りのち雨,,,108,1,0,10, 119 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2017/5/10,水,雨,,,144,6,1,5, 156 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2017/5/11,木,晴れ,,,119,4,1,17, 141 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/5/12,金,曇り,,,130,4,0,35, 169 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/5/13,土,雨,,,235,8,12,7, 262 ,-,-,-,0,1,0,1, 0 , 1 , 0 , 1 ,
2017/5/14,日,晴れ,,,255,3,8,10, 276 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/5/15,月,晴れ,,,136,6,0,17, 159 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/5/16,火,曇り,,,189,4,0,19, 212 ,-,-,-,0,0,0,0, 0 , 0 , 1 , 1 ,
2017/5/17,水,曇り,,,180,5,1,8, 194 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/5/18,木,晴れ,,,181,0,1,24, 206 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/5/19,金,晴れ,,,132,6,0,29, 167 ,-,-,-,0,0,1,1, 0 , 0 , 1 , 1 ,
2017/5/20,土,晴れ,,,199,2,2,27, 230 ,-,-,-,0,1,0,1, 0 , 1 , 0 , 1 ,
2017/5/21,日,晴れ,,,178,7,5,14, 204 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/5/22,月,晴れ,,,147,3,5,10, 165 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/5/23,火,晴れ,,,108,2,0,13, 123 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/5/24,水,雨,,,168,11,2,11, 192 ,-,-,-,0,0,0,0, 1 , 0 , 0 , 1 ,
2017/5/25,木,雨,,,82,3,2,9, 96 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/5/26,金,晴れ,,,178,5,1,11, 195 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/5/27,土,晴れ,,,343,5,13,17, 378 ,-,-,-,0,0,0,0, 1 , 1 , 0 , 2 ,
2017/5/28,日,晴れ,,,234,9,0,22, 265 ,-,-,-,0,0,1,1, 0 , 0 , 1 , 1 ,
2017/5/29,月,晴れ,,,162,9,2,9, 182 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/5/30,火,晴れ,,,99,0,0,6, 105 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/5/31,水,晴れのち曇り,,,112,2,1,9, 124 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/6/1,木,曇り,,,124,0,8,5, 137 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/6/2,金,晴れ,,,176,0,2,35, 213 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/6/3,土,晴れ,,,236,10,0,35, 281 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/6/4,日,晴れ,,,229,12,4,15, 260 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/6/5,月,晴れ,,,81,1,0,3, 85 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/6/6,火,晴れ,,,123,4,0,1, 128 ,-,-,-,1,0,0,1, 0 , 0 , 0 , 0 ,
2017/6/7,水,雨,,,57,4,19,10, 90 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/6/8,木,曇り・雨,,,67,6,0,13, 86 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/6/9,金,晴れ,,,100,2,2,10, 114 ,-,-,-,0,0,0,0,0, 0 , 0 , 0 ,
2017/6/10,土,晴れ,,,186,7,1,12, 206 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/6/11,日,曇り,,,245,7,0,7, 259 ,-,-,-,0,0,0,0, 0 , 0 , 1 , 1 ,
2017/6/12,月,曇り,,,117,3,1,5, 126 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2017/6/13,火,曇り,,,100,2,17,4, 123 ,-,-,-,1,0,0,1, 0 , 0 , 0 , 0 ,
2017/6/14,水,晴れ,,,111,3,0,10, 124 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/6/15,木,晴れ,,,102,1,1,8, 112 ,-,-,-,0,0,1,1, 0 , 1 , 0 , 1 ,
2017/6/16,金,晴れ,,,143,7,2,1, 153 ,-,-,-,0,0,1,1, 0 , 0 , 0 , 0 ,
2017/6/17,土,晴れ,,,223,1,0,8, 232 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/6/18,日,曇り,,,212,18,2,22, 254 ,-,-,-,0,1,0,1, 1 , 0 , 0 , 1 ,
2017/6/19,月,晴れ,,,80,0,0,6, 86 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2017/6/20,火,晴れ,,,93,0,0,7, 100 ,-,-,-,1,0,0,1, 0 , 0 , 0 , 0 ,
2017/6/21,水,雨,,,84,3,1,26, 114 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2017/6/22,木,晴れ,,,107,6,1,7, 121 ,-,-,-,0,0,0,0, 1 , 1 , 0 , 2 ,
